Field_Target,Field_Ref,Column,Mean_Target,Mean_Ref,Pooled_Std,MeanDiff,CohenD,Effect_Size
corsscidem,All other fields,ttr,30.7462,30.8226,2.9288,-0.0764,-0.026079314864555753,negligible
corsscidem,All other fields,wrlengh,5.4272,5.3896,0.3003,0.0377,0.1254925154965429,negligible
corsscidem,All other fields,wcount,1475.8387,1587.9317,1281.5298,-112.093,-0.08746812380669756,negligible
corsscidem,All other fields,that_del,0.7272,0.5768,0.963,0.1505,0.15626491208694182,negligible
corsscidem,All other fields,contrac,0.1226,0.4926,1.2625,-0.3701,-0.2931202290013132,small
corsscidem,All other fields,pres,52.2968,55.2748,18.9296,-2.978,-0.15732232002059188,negligible
corsscidem,All other fields,pro2,0.1842,0.2523,1.1823,-0.0681,-0.057558920854237236,negligible
corsscidem,All other fields,pro_do,0.1975,0.1951,0.5723,0.0023,0.004104788574069041,negligible
corsscidem,All other fields,pdem,1.9892,2.0996,1.9608,-0.1104,-0.056292057683007414,negligible
corsscidem,All other fields,gen_emph,1.5054,1.5096,1.6868,-0.0042,-0.002477061726928475,negligible
corsscidem,All other fields,pro1,8.3771,8.6518,7.6458,-0.2748,-0.03593953438593201,negligible
corsscidem,All other fields,it,4.1054,3.8353,3.1489,0.2701,0.08577486964727153,negligible
corsscidem,All other fields,be_state,1.2842,1.2769,1.5413,0.0073,0.0047579975282532345,negligible
corsscidem,All other fields,sub_cos,0.7208,0.759,1.1041,-0.0382,-0.03463517299184477,negligible
corsscidem,All other fields,prtcle,0.0624,0.0484,0.2467,0.0139,0.05641017316989324,negligible
corsscidem,All other fields,pany,0.5946,0.7592,1.0295,-0.1646,-0.1598846964955622,negligible
corsscidem,All other fields,gen_hdg,0.1391,0.1561,0.4391,-0.017,-0.03881752907003245,negligible
corsscidem,All other fields,amplifr,1.0093,1.3326,1.5753,-0.3233,-0.20520258479611653,small
corsscidem,All other fields,wh_ques,0.1871,0.1779,0.6794,0.0092,0.013583458468148542,negligible
corsscidem,All other fields,pos_mod,4.5086,5.2505,3.9198,-0.7419,-0.18926861442675777,negligible
corsscidem,All other fields,o_and,8.1323,8.1725,4.6436,-0.0402,-0.008665402484784673,negligible
corsscidem,All other fields,wh_cl,0.2262,0.251,0.5826,-0.0249,-0.04269374839009739,negligible
corsscidem,All other fields,finlprep,0.5007,0.6565,1.2316,-0.1558,-0.12650287176974634,negligible
corsscidem,All other fields,n,347.2057,341.0606,33.1996,6.1451,0.1850952650542213,negligible
corsscidem,All other fields,prep,136.7079,133.8301,16.1146,2.8777,0.17857899115215994,negligible
corsscidem,All other fields,adj_attr,68.9778,72.5845,19.69,-3.6067,-0.18317548600017877,negligible
corsscidem,All other fields,pasttnse,26.0237,25.6947,16.4253,0.329,0.020030085976221492,negligible
corsscidem,All other fields,pro3,5.2394,5.8889,5.1063,-0.6495,-0.12719164041141448,negligible
corsscidem,All other fields,perfects,4.9502,4.744,3.7072,0.2062,0.0556174846131431,negligible
corsscidem,All other fields,rel_obj,0.529,0.5257,0.8344,0.0033,0.0039670974065686496,negligible
corsscidem,All other fields,rel_subj,2.4158,2.5596,2.2147,-0.1438,-0.0649293793614703,negligible
corsscidem,All other fields,rel_pipe,0.8767,0.8389,1.1878,0.0378,0.03180966618352733,negligible
corsscidem,All other fields,p_and,3.0326,2.9167,2.5721,0.1159,0.04505319488096918,negligible
corsscidem,All other fields,tm_adv,1.6799,1.7745,1.783,-0.0946,-0.05306640851060601,negligible
corsscidem,All other fields,pl_adv,2.5821,3.2915,3.726,-0.7094,-0.19039610552596528,negligible
corsscidem,All other fields,advs,25.9133,29.5111,10.0201,-3.5978,-0.3590573502027179,small
corsscidem,All other fields,inf,11.0222,9.6566,5.0736,1.3656,0.269158658697388,small
corsscidem,All other fields,prd_mod,1.7978,1.559,2.0003,0.2389,0.11942217201199948,negligible
corsscidem,All other fields,sua_vb,1.6065,1.5899,1.7869,0.0165,0.00925944560846857,negligible
corsscidem,All other fields,sub_cnd,0.7312,0.8887,1.3219,-0.1575,-0.11917428411175573,negligible
corsscidem,All other fields,nec_mod,1.0473,0.9649,1.4942,0.0824,0.05512806393965999,negligible
corsscidem,All other fields,spl_aux,2.3918,2.9357,2.1145,-0.544,-0.2572460603517668,small
corsscidem,All other fields,conjncts,5.3943,6.4065,3.8475,-1.0122,-0.26308502533597156,small
corsscidem,All other fields,agls_psv,11.4634,12.3311,7.0498,-0.8677,-0.12307395651405278,negligible
corsscidem,All other fields,by_pasv,1.9996,2.0213,1.8144,-0.0217,-0.011934321662227545,negligible
corsscidem,All other fields,whiz_vbn,4.0434,3.5871,2.554,0.4563,0.17865281672268976,negligible
corsscidem,All other fields,sub_othr,3.3943,3.8798,2.4924,-0.4855,-0.19479252697081348,negligible
corsscidem,All other fields,vcmp,3.8842,4.5396,3.4986,-0.6554,-0.18733892268703492,negligible
corsscidem,All other fields,downtone,2.1269,2.4515,1.9373,-0.3246,-0.16754794416505706,negligible
corsscidem,All other fields,pred_adj,4.6172,5.2537,3.3556,-0.6365,-0.18966714079864094,negligible
corsscidem,All other fields,allmodal,7.3552,7.7725,5.3251,-0.4173,-0.07836419400191937,negligible
corsscidem,All other fields,allconj,16.0158,16.619,6.1423,-0.6032,-0.09820977781550352,negligible
corsscidem,All other fields,allpasv,17.5122,17.9393,8.394,-0.4271,-0.05088616206008903,negligible
corsscidem,All other fields,allwh,0.4133,0.4285,0.9084,-0.0152,-0.016777106794771613,negligible
corsscidem,All other fields,allwhrel,3.8194,3.9253,2.7732,-0.1059,-0.03818995100644539,negligible
corsscidem,All other fields,alladj,91.0057,97.0133,21.5682,-6.0075,-0.278535702668395,small
corsscidem,All other fields,allpro,13.8004,14.7946,9.5941,-0.9942,-0.10362747825386635,negligible
corsscidem,All other fields,have,1.4616,1.6153,1.762,-0.1537,-0.08722036534393228,negligible
corsscidem,All other fields,allverb,103.248,102.7869,14.9743,0.4611,0.03079577482489966,negligible
corsscidem,All other fields,vprogrsv,6.1624,5.441,3.524,0.7214,0.204710685182459,small
corsscidem,All other fields,that_rel,4.0609,3.4149,2.7571,0.646,0.23431737476440112,small
corsscidem,All other fields,jcmp,0.2161,0.2366,0.5627,-0.0205,-0.03637544601408925,negligible
corsscidem,All other fields,nonf_vth,1.8577,1.9209,1.8385,-0.0632,-0.034366836971827935,negligible
corsscidem,All other fields,att_vth,0.5233,0.4665,0.8442,0.0568,0.06724515168868146,negligible
corsscidem,All other fields,fact_vth,1.7509,2.07,2.1248,-0.3191,-0.15017273423613606,negligible
corsscidem,All other fields,lkly_vth,1.3423,1.4323,1.6264,-0.09,-0.055345813154604954,negligible
corsscidem,All other fields,att_jth,0.2724,0.1982,0.4971,0.0742,0.14917152901420083,negligible
corsscidem,All other fields,fact_jth,0.0781,0.0921,0.3212,-0.0139,-0.04336193673471085,negligible
corsscidem,All other fields,lkly_jth,0.6599,0.6841,1.3624,-0.0243,-0.017816451161402527,negligible
corsscidem,All other fields,nfct_nth,0.0272,0.043,0.2226,-0.0157,-0.07066292576168044,negligible
corsscidem,All other fields,att_nth,0.024,0.0395,0.1941,-0.0155,-0.0798380866441743,negligible
corsscidem,All other fields,fct_nth,0.2792,0.2225,0.608,0.0567,0.0932543605504579,negligible
corsscidem,All other fields,lkly_nth,0.2695,0.2943,0.7154,-0.0248,-0.0346254357897279,negligible
corsscidem,All other fields,spch_vto,0.3315,0.2845,0.695,0.0471,0.06775604795242636,negligible
corsscidem,All other fields,mntl_vto,0.3774,0.4489,0.8091,-0.0714,-0.08828702279449469,negligible
corsscidem,All other fields,dsre_vto,1.0366,0.796,1.1355,0.2406,0.21187320899534362,small
corsscidem,All other fields,efrt_vto,1.3237,1.1269,1.3478,0.1967,0.14598004986057922,negligible
corsscidem,All other fields,prob_vto,0.372,0.499,0.9093,-0.127,-0.13961728569150766,negligible
corsscidem,All other fields,x1_jto,0.6581,0.6214,1.2811,0.0366,0.02859638378807043,negligible
corsscidem,All other fields,x2_jto,0.352,0.3452,0.7318,0.0068,0.009239938708965507,negligible
corsscidem,All other fields,x3_jto,0.0122,0.0125,0.1101,-0.0003,-0.0028184389824393525,negligible
corsscidem,All other fields,x4_jto,0.21,0.2657,0.6121,-0.0557,-0.09101498784493642,negligible
corsscidem,All other fields,x5_jto,0.3423,0.2562,0.5943,0.086,0.14479372056634354,negligible
corsscidem,All other fields,all_nto,0.9358,0.7316,1.3049,0.2042,0.15651951627735486,negligible
corsscidem,All other fields,nonfadvl,0.8864,0.7885,1.0545,0.0979,0.09284337628431204,negligible
corsscidem,All other fields,atadvl,0.0387,0.0644,0.2563,-0.0257,-0.10021412235418663,negligible
corsscidem,All other fields,fctadvl,0.2932,0.4677,0.8562,-0.1745,-0.20384604421762145,small
corsscidem,All other fields,lklydvl,0.1771,0.2957,0.6751,-0.1186,-0.17567414066167866,negligible
corsscidem,All other fields,all_vth,5.4781,5.8894,3.8306,-0.4113,-0.10736759462357427,negligible
corsscidem,All other fields,all_jth,1.009,0.9745,1.505,0.0345,0.022902165424814762,negligible
corsscidem,All other fields,all_nth,0.6004,0.5991,1.0287,0.0013,0.0012666813558547749,negligible
corsscidem,All other fields,all_th,7.0885,7.4633,4.7567,-0.3748,-0.078798122617723,negligible
corsscidem,All other fields,all_vto,3.4437,3.1552,2.3671,0.2885,0.12189089276553741,negligible
corsscidem,All other fields,all_jto,1.5774,1.5014,1.7647,0.076,0.0430755620386951,negligible
corsscidem,All other fields,all_to,5.9548,5.3883,3.6079,0.5666,0.15703975268221793,negligible
corsscidem,All other fields,all_advl,1.3964,1.6165,1.6206,-0.22,-0.13578268900078144,negligible
corsscidem,All other fields,act_ipv,0.019,0.0056,0.1022,0.0134,0.13152908942354624,negligible
corsscidem,All other fields,act_tpv,0.4036,0.2542,0.7329,0.1494,0.20386549585239533,small
corsscidem,All other fields,mentalpv,0.0079,0.0111,0.1065,-0.0032,-0.02985890923423545,negligible
corsscidem,All other fields,commpv,0.0523,0.0486,0.2709,0.0038,0.013931240519737174,negligible
corsscidem,All other fields,occurpv,0.0226,0.0006,0.0965,0.022,0.22745622244702152,small
corsscidem,All other fields,copulapv,0.0011,0.0166,0.1328,-0.0155,-0.11667197033750401,negligible
corsscidem,All other fields,aspectpv,0.0154,0.0067,0.0694,0.0087,0.12479640354187715,negligible
corsscidem,All other fields,humann,5.2136,5.0804,6.2424,0.1333,0.021349157929360495,negligible
corsscidem,All other fields,prcessn,22.5179,20.7716,11.138,1.7463,0.15679081020331292,negligible
corsscidem,All other fields,cognitn,7.7842,7.11,5.2289,0.6743,0.1289500491382845,negligible
corsscidem,All other fields,abstrcn,36.4849,32.3062,15.3089,4.1788,0.2729634941749285,small
corsscidem,All other fields,concrtn,7.8659,8.3385,7.2599,-0.4726,-0.06509642296079449,negligible
corsscidem,All other fields,tccncrt,5.4832,6.4337,6.5415,-0.9506,-0.14531190873994498,negligible
corsscidem,All other fields,quann,7.0728,7.5347,6.3154,-0.4619,-0.0731423575599775,negligible
corsscidem,All other fields,placen,4.7756,5.3069,6.3595,-0.5313,-0.08353784160013843,negligible
corsscidem,All other fields,groupn,3.0348,2.5148,4.4357,0.5199,0.11721997250425976,negligible
corsscidem,All other fields,sizej,1.7025,2.1557,2.6674,-0.4531,-0.16988565066538433,negligible
corsscidem,All other fields,timej,0.8348,0.7931,1.6153,0.0417,0.025800404479392716,negligible
corsscidem,All other fields,colorj,0.1082,0.1037,0.5441,0.0046,0.008404475749621162,negligible
corsscidem,All other fields,evalj,0.7853,0.8837,1.3797,-0.0984,-0.07131443097274083,negligible
corsscidem,All other fields,relatnj,5.6556,5.0939,3.4409,0.5617,0.16323061099006994,negligible
corsscidem,All other fields,topicj,9.1262,6.212,7.5784,2.9142,0.3845424693831603,small
corsscidem,All other fields,actv,16.0391,16.5151,6.351,-0.476,-0.07494740648662629,negligible
corsscidem,All other fields,commv,6.2839,6.1163,4.0562,0.1675,0.04130533795649014,negligible
corsscidem,All other fields,mentalv,12.4211,12.7977,5.6244,-0.3765,-0.06694564021457783,negligible
corsscidem,All other fields,causev,3.4219,2.6008,2.418,0.821,0.3395453203482405,small
corsscidem,All other fields,occurv,3.2373,2.5591,2.3472,0.6781,0.2889140367303684,small
corsscidem,All other fields,existv,8.8548,8.6401,4.0828,0.2148,0.05260028815900129,negligible
corsscidem,All other fields,aspectv,0.847,0.7682,1.1823,0.0787,0.06658524521071112,negligible
